AAA,20140528,50.2,50.21,50.2,50.2,122616
AAC,20140528,1.26,1.26,1.24,1.245,250158
AAD,20140528,2.61,2.69,2.61,2.66,1412424
AAR,20140528,0.011,0.011,0.011,0.011,9500
AAX,20140528,0.52,0.555,0.52,0.55,456768
ABC,20140528,3.43,3.48,3.41,3.43,2161885
ABP,20140528,2.45,2.46,2.44,2.45,777076
ABU,20140528,0.019,0.019,0.018,0.019,7388462
ABW,20140528,1.06,1.065,1.06,1.065,81362
ABY,20140528,0.21,0.22,0.21,0.215,401817
ABZ,20140528,0.215,0.215,0.205,0.205,197486
ACB,20140528,0.049,0.049,0.046,0.046,253000
ACG,20140528,0.11,0.115,0.105,0.105,219028
ACK,20140528,0.22,0.22,0.22,0.22,48445
ACL,20140528,0.51,0.51,0.51,0.51,64000
ACP,20140528,0.125,0.125,0.125,0.125,4000
ACQ,20140528,0.9,0.9,0.9,0.9,25000
ACR,20140528,0.91,0.91,0.89,0.895,929045
ACS,20140528,0.195,0.195,0.195,0.195,5000
ADD,20140528,0.002,0.002,0.002,0.002,87834
ADJ,20140528,0.105,0.105,0.1,0.105,2952839
ADN,20140528,0.042,0.046,0.042,0.046,694298
ADO,20140528,0.215,0.225,0.21,0.22,3007277
ADX,20140528,0.012,0.012,0.012,0.012,205000
ADY,20140528,0.013,0.013,0.013,0.013,18200
AEE,20140528,0.027,0.027,0.027,0.027,10000
AEF,20140528,33.52,33.66,33.52,33.65,640
AEK,20140528,0.088,0.089,0.088,0.089,261398
AEU,20140528,1.705,1.73,1.695,1.7,159032
AFA,20140528,0.195,0.2,0.195,0.2,27600
AFI,20140528,5.94,5.94,5.92,5.92,187746
AFJ,20140528,1.27,1.29,1.27,1.285,59371
AFR,20140528,0.08,0.083,0.079,0.083,212726
AGE,20140528,0.035,0.035,0.034,0.034,310000
AGF,20140528,0.66,0.67,0.66,0.66,377357
AGG,20140528,3.5,3.5,3.5,3.5,5971
AGI,20140528,4.04,4.06,3.96,4,320298
AGK,20140528,15.74,15.84,15.63,15.74,1202805
AGO,20140528,0.745,0.762,0.74,0.755,8258456
AGR,20140528,0.046,0.046,0.046,0.046,180000
AGS,20140528,0.215,0.215,0.215,0.215,117121
AGX,20140528,0.013,0.013,0.013,0.013,101252
AHD,20140528,9.51,9.57,9.5,9.51,334396
AHE,20140528,3.78,3.83,3.77,3.83,354653
AHN,20140528,0.031,0.032,0.03,0.032,134375
AHZ,20140528,0.105,0.105,0.1,0.1,2069731
AIA,20140528,3.6,3.63,3.59,3.59,177318
AIK,20140528,0.11,0.115,0.11,0.115,80366
AIO,20140528,5.74,5.75,5.68,5.7,3707009
AIX,20140528,0.004,0.004,0.004,0.004,469560
AIY,20140528,0.02,0.02,0.02,0.02,10000
AIZ,20140528,2,2,1.98,1.98,11887
AJA,20140528,3.75,3.77,3.73,3.73,50963
AJD,20140528,1.05,1.055,1.045,1.05,81488
AJL,20140528,0.85,0.9,0.85,0.895,805302
AJM,20140528,0.165,0.165,0.16,0.16,383404
AJQ,20140528,0.17,0.2,0.165,0.185,833755
AJX,20140528,0.13,0.13,0.12,0.12,205813
AKA,20140528,0.076,0.076,0.076,0.076,6832
AKG,20140528,1.08,1.1,1.08,1.095,3000
AKK,20140528,0.011,0.011,0.01,0.011,5081377
AKM,20140528,0.036,0.036,0.036,0.036,60000
AKP,20140528,4.29,4.5,4.29,4.5,25039
ALA,20140528,0.21,0.21,0.2,0.2,453234
ALF,20140528,1.68,1.69,1.68,1.69,186007
ALK,20140528,0.3,0.305,0.29,0.29,306140
ALL,20140528,5.25,5.41,5.25,5.34,3212870
ALQ,20140528,8.05,8.95,8.05,8.6,3584038
ALR,20140528,1.25,1.25,1.25,1.25,1472
ALT,20140528,0.038,0.041,0.038,0.041,2435131
ALU,20140528,2.11,2.13,2.07,2.11,5716
ALY,20140528,0.022,0.022,0.022,0.022,6032
ALZ,20140528,4.27,4.27,4.2,4.23,6332780
AMA,20140528,0.245,0.245,0.24,0.24,16466
AMC,20140528,10.63,10.63,10.56,10.6,2251486
AMH,20140528,0.93,0.93,0.92,0.92,61229
AMM,20140528,2.15,2.18,2.14,2.18,322842
AMP,20140528,5.29,5.32,5.265,5.28,4360945
AMT,20140528,0.06,0.06,0.06,0.06,600
ANG,20140528,1.24,1.35,1.24,1.31,460617
ANI,20140528,2.03,2.04,2.02,2.02,141706
ANN,20140528,19.26,19.4,19.12,19.36,274934
ANO,20140528,0.015,0.015,0.014,0.014,409500
ANP,20140528,0.145,0.145,0.145,0.145,17000
ANW,20140528,0.006,0.006,0.005,0.005,390000
ANZ,20140528,33.76,33.81,33.64,33.69,2568807
AOC,20140528,0.12,0.12,0.12,0.12,253
AOD,20140528,1,1,1,1,40000
AOG,20140528,2.05,2.07,2.04,2.06,300136
AOH,20140528,0.16,0.17,0.16,0.17,171917
AOK,20140528,0.17,0.17,0.17,0.17,89598
AON,20140528,0.025,0.029,0.025,0.028,369000
AOP,20140528,0.066,0.072,0.066,0.072,122666
AOU,20140528,0.062,0.062,0.061,0.062,435349
APA,20140528,6.95,6.95,6.91,6.93,838814
APE,20140528,5.35,5.48,5.35,5.47,11768
APG,20140528,0.019,0.019,0.018,0.019,717853
API,20140528,0.52,0.525,0.51,0.515,681468
APN,20140528,0.795,0.795,0.77,0.78,3474357
APW,20140528,0.115,0.12,0.115,0.12,1963849
APY,20140528,0.02,0.02,0.019,0.019,1388901
APZ,20140528,1.28,1.28,1.27,1.28,46587
AQA,20140528,3.53,3.53,3.49,3.51,476357
AQC,20140528,0.005,0.005,0.005,0.005,900000
AQD,20140528,0.014,0.014,0.014,0.014,6135
AQG,20140528,2.3,2.38,2.3,2.35,382498
AQO,20140528,0.27,0.285,0.26,0.285,9665122
AQP,20140528,0.465,0.47,0.45,0.455,1163509
AQR,20140528,0.135,0.135,0.13,0.135,1557092
AQZ,20140528,1.17,1.17,1.12,1.135,51942
ARA,20140528,0.36,0.36,0.355,0.355,40241
ARD,20140528,0.024,0.024,0.024,0.024,76000
ARE,20140528,0.022,0.024,0.022,0.024,1347898
ARF,20140528,1.18,1.18,1.165,1.17,13743
ARG,20140528,7.26,7.36,7.26,7.28,175142
ARH,20140528,0.025,0.025,0.025,0.025,13500
ARI,20140528,0.98,0.985,0.957,0.97,6419254
ARM,20140528,0.041,0.041,0.041,0.041,29500
ARP,20140528,12.3,12.62,12.15,12.56,124244
ARU,20140528,0.06,0.06,0.059,0.06,441874
ARV,20140528,0.003,0.003,0.003,0.003,20000
ARW,20140528,0.27,0.27,0.27,0.27,3506
ARX,20140528,0.005,0.005,0.005,0.005,252610
ASB,20140528,1.155,1.155,1.125,1.135,157079
ASL,20140528,0.955,0.97,0.955,0.97,511481
ASW,20140528,0.64,0.64,0.64,0.64,1467
ASX,20140528,36.45,36.55,36.23,36.36,379412
ASZ,20140528,0.4,0.405,0.39,0.405,89603
ATP,20140528,0.066,0.066,0.066,0.066,7600
ATR,20140528,0.34,0.34,0.34,0.34,2000
ATU,20140528,1.53,1.545,1.515,1.545,74683
AUB,20140528,10.02,10.1,10.01,10.1,7669
AUF,20140528,1.04,1.045,1.04,1.045,33899
AUI,20140528,8.22,8.22,8.13,8.13,4851
AUQ,20140528,0.087,0.087,0.086,0.086,626000
AVB,20140528,0.077,0.079,0.076,0.078,1808584
AVG,20140528,0.355,0.36,0.35,0.35,120687
AVH,20140528,0.11,0.12,0.11,0.12,50000
AVI,20140528,0.01,0.01,0.01,0.01,2553752
AVJ,20140528,0.56,0.56,0.555,0.555,968849
AVK,20140528,0.009,0.009,0.009,0.009,100000
AVQ,20140528,0.017,0.017,0.017,0.017,5861384
AVX,20140528,0.016,0.016,0.016,0.016,515121
AVZ,20140528,0.008,0.008,0.008,0.008,280000
AWC,20140528,1.505,1.537,1.475,1.48,15642155
AWE,20140528,1.75,1.805,1.74,1.76,2641627
AWI,20140528,0.265,0.27,0.265,0.27,561831
AWN,20140528,0.87,0.9,0.87,0.9,27681
AWV,20140528,0.032,0.033,0.032,0.033,500000
AXE,20140528,0.16,0.16,0.16,0.16,192925
AYB,20140528,0.047,0.047,0.047,0.047,1040
AYF,20140528,6.43,6.44,6.43,6.44,4000
AYJ,20140528,93.32,93.32,93.32,93.32,300
AYK,20140528,90.07,90.07,90.07,90.07,217
AYR,20140528,0.007,0.007,0.007,0.007,114000
AZF,20140528,2.67,2.67,2.67,2.67,14429
AZJ,20140528,4.98,5,4.935,4.94,2723425
AZM,20140528,0.036,0.036,0.035,0.035,1079299
AZS,20140528,0.031,0.032,0.03,0.03,2906144
AZV,20140528,0.38,0.38,0.36,0.365,170854
AZY,20140528,0.026,0.026,0.026,0.026,4000
AZZ,20140528,0.5,0.51,0.49,0.49,751252
BAB,20140528,0.073,0.073,0.072,0.072,150000
BAP,20140528,1.93,1.95,1.93,1.95,481917
BAR,20140528,0.008,0.008,0.008,0.008,27000
BAS,20140528,0.006,0.007,0.005,0.005,543926
BAU,20140528,0.115,0.12,0.115,0.12,50165
BBG,20140528,0.52,0.525,0.5,0.5,1932830
BBR,20140528,0.54,0.54,0.54,0.54,1500
BCI,20140528,3.69,3.73,3.67,3.69,566171
BCK,20140528,0.043,0.043,0.043,0.043,45000
BCN,20140528,0.004,0.004,0.004,0.004,620000
BDI,20140528,0.001,0.001,0.001,0.001,669000
BDR,20140528,0.64,0.65,0.63,0.64,4004489
BEAR,20140528,17.68,17.69,17.63,17.67,9926
BEN,20140528,11.72,11.775,11.68,11.7,648710
BEZ,20140528,0.02,0.02,0.02,0.02,29500
BFG,20140528,0.6,0.6,0.59,0.59,10999
BGA,20140528,5.38,5.45,5.275,5.3,403814
BGH,20140528,0.042,0.042,0.042,0.042,199501
BGL,20140528,0.93,0.93,0.915,0.915,70408
BGS,20140528,0.013,0.013,0.012,0.012,2225646
BHP,20140528,37.95,38.1,37.8,37.99,3813670
BIT,20140528,0.09,0.092,0.09,0.092,24000
BKI,20140528,1.655,1.665,1.655,1.66,19322
BKL,20140528,27.05,27.32,26.93,27.05,2562
BKN,20140528,3.38,3.57,3.36,3.56,1389378
BKW,20140528,13.81,13.86,13.64,13.69,96678
BKY,20140528,0.255,0.26,0.255,0.26,187352
BLA,20140528,2.6,2.6,2.57,2.57,82482
BLD,20140528,5.28,5.33,5.26,5.28,2925230
BLG,20140528,0.145,0.145,0.14,0.14,75000
BLK,20140528,0.225,0.225,0.215,0.215,7502
