3PL,20140909,2.49,2.53,2.49,2.52,164718
8CO,20140909,0.27,0.27,0.27,0.27,16000
AAA,20140909,50.13,50.14,50.12,50.14,104909
AAC,20140909,1.235,1.247,1.235,1.235,177063
AAD,20140909,3.14,3.195,3.13,3.18,1185667
AAI,20140909,18,18.01,18,18.01,157
AAX,20140909,0.55,0.55,0.54,0.54,83113
ABC,20140909,3.57,3.59,3.54,3.55,924875
ABP,20140909,2.73,2.76,2.73,2.76,810317
ABU,20140909,0.385,0.385,0.375,0.385,46103
ABV,20140909,0.008,0.008,0.008,0.008,106600
ABW,20140909,1.035,1.035,1.035,1.035,63312
ABX,20140909,0.25,0.255,0.245,0.25,213500
ABY,20140909,0.27,0.27,0.27,0.27,105151
ACG,20140909,0.09,0.09,0.09,0.09,5435
ACL,20140909,0.615,0.625,0.605,0.61,698173
ACQ,20140909,0.925,0.925,0.91,0.91,4147
ACR,20140909,1.55,1.66,1.53,1.64,1736021
ACS,20140909,0.18,0.18,0.18,0.18,16651
ACW,20140909,0.048,0.048,0.048,0.048,350000
ADJ,20140909,0.14,0.145,0.135,0.135,2138685
ADN,20140909,0.04,0.04,0.04,0.04,125000
ADO,20140909,0.145,0.145,0.13,0.13,3522518
ADQ,20140909,0.007,0.007,0.006,0.006,225000
ADX,20140909,0.011,0.011,0.011,0.011,100000
ADY,20140909,0.024,0.024,0.024,0.024,118700
AEB,20140909,0.077,0.078,0.077,0.078,13000
AEE,20140909,0.042,0.045,0.041,0.045,104444
AEF,20140909,43.01,43.32,43.01,43.04,1294
AEI,20140909,0.2,0.2,0.2,0.2,266000
AEK,20140909,0.083,0.084,0.083,0.084,469312
AEM,20140909,0.012,0.012,0.012,0.012,360000
AFI,20140909,6.14,6.14,6.11,6.11,198014
AFJ,20140909,1.295,1.32,1.285,1.29,325630
AFR,20140909,0.081,0.084,0.078,0.078,1257451
AGB,20140909,0.32,0.32,0.32,0.32,10000
AGD,20140909,0.13,0.13,0.13,0.13,10000
AGE,20140909,0.052,0.054,0.052,0.052,60587
AGF,20140909,0.785,0.79,0.78,0.79,852078
AGI,20140909,3.44,3.46,3.39,3.4,338303
AGK,20140909,13.69,13.925,13.65,13.92,2997642
AGO,20140909,0.575,0.6,0.565,0.595,7927576
AGS,20140909,0.225,0.24,0.215,0.215,761158
AGX,20140909,0.012,0.012,0.012,0.012,100000
AHA,20140909,0.056,0.056,0.056,0.056,10000
AHD,20140909,9.39,9.39,9.275,9.35,27828
AHE,20140909,4.03,4.13,4.01,4.08,651911
AHK,20140909,0.08,0.08,0.08,0.08,25000
AHY,20140909,2.01,2.03,1.99,2.03,1505850
AHZ,20140909,0.155,0.157,0.15,0.15,1392666
AIA,20140909,3.44,3.5,3.42,3.46,54995
AIB,20140909,0.875,0.875,0.875,0.875,8915
AIO,20140909,6.42,6.47,6.395,6.47,1969197
AIR,20140909,0.11,0.11,0.11,0.11,11018
AIV,20140909,0.021,0.021,0.021,0.021,37902
AIW,20140909,0.004,0.004,0.003,0.003,8330552
AIZ,20140909,2,2,1.965,1.965,45870
AJA,20140909,4.4,4.55,4.32,4.5,158571
AJC,20140909,0.007,0.007,0.007,0.007,195000
AJD,20140909,1.14,1.185,1.13,1.145,177263
AJL,20140909,0.675,0.7,0.675,0.7,12677
AJM,20140909,0.14,0.14,0.135,0.135,218485
AJQ,20140909,0.095,0.095,0.095,0.095,4409
AJX,20140909,0.16,0.17,0.155,0.16,1352238
AKA,20140909,0.088,0.088,0.088,0.088,21034
AKF,20140909,0.12,0.12,0.12,0.12,100000
AKG,20140909,1.28,1.28,1.28,1.28,465000
AKK,20140909,0.022,0.022,0.021,0.021,5890774
AKM,20140909,0.055,0.055,0.054,0.055,884151
AKP,20140909,13.15,13.95,13.15,13.75,37018
ALA,20140909,0.245,0.245,0.24,0.24,74120
ALF,20140909,1.705,1.715,1.69,1.705,318859
ALK,20140909,0.27,0.27,0.245,0.245,1055812
ALL,20140909,5.54,5.71,5.5,5.71,1537312
ALQ,20140909,7.42,7.42,7.26,7.31,476745
ALR,20140909,1.225,1.225,1.215,1.215,79154
ALT,20140909,0.038,0.039,0.037,0.038,1556630
ALU,20140909,2.94,3.02,2.9,2.98,170404
ALZ,20140909,4.43,4.46,4.42,4.43,391395
AMA,20140909,0.33,0.33,0.33,0.33,35184
AMC,20140909,11.23,11.24,11.14,11.22,2559996
AMH,20140909,0.95,0.95,0.95,0.95,373
AMI,20140909,0.385,0.39,0.37,0.37,382835
AMM,20140909,2.04,2.07,2.03,2.04,576858
AMP,20140909,5.62,5.68,5.59,5.68,4969368
ANB,20140909,0.15,0.15,0.15,0.15,4000
ANG,20140909,1.31,1.36,1.3,1.36,25169
ANI,20140909,2.17,2.18,2.15,2.16,140391
ANN,20140909,19.58,19.81,19.55,19.8,309759
ANO,20140909,0.022,0.022,0.021,0.021,462271
ANP,20140909,0.13,0.135,0.13,0.135,365000
ANQ,20140909,0.006,0.006,0.006,0.006,315000
ANW,20140909,0.005,0.007,0.005,0.007,373812
ANZ,20140909,33.24,33.48,33.22,33.48,3145062
AOC,20140909,0.155,0.155,0.155,0.155,56435
AOD,20140909,1,1,0.99,0.995,184030
AOG,20140909,2.24,2.3,2.23,2.29,1571205
AOH,20140909,0.22,0.22,0.215,0.215,63710
AOK,20140909,0.275,0.29,0.275,0.29,1058124
AON,20140909,0.035,0.037,0.032,0.032,4650559
AOW,20140909,0.18,0.2,0.175,0.2,638538
APA,20140909,7.87,7.9,7.84,7.88,854796
APD,20140909,0.315,0.315,0.315,0.315,2240
APE,20140909,5.72,5.81,5.67,5.7,15461
API,20140909,0.695,0.7,0.685,0.7,483535
APN,20140909,0.805,0.825,0.805,0.82,2599170
APW,20140909,0.125,0.125,0.125,0.125,30000
APZ,20140909,1.24,1.28,1.235,1.28,2079024
AQC,20140909,0.004,0.004,0.004,0.004,1594670
AQD,20140909,0.016,0.016,0.015,0.015,510322
AQG,20140909,2.3,2.31,2.28,2.28,962324
AQO,20140909,0.285,0.285,0.285,0.285,1800
AQP,20140909,0.42,0.43,0.42,0.43,1001794
AQQ,20140909,0.015,0.015,0.015,0.015,146500
AQR,20140909,0.18,0.18,0.18,0.18,55260
ARA,20140909,0.405,0.43,0.405,0.43,58000
ARD,20140909,0.027,0.027,0.027,0.027,10000
ARE,20140909,0.024,0.024,0.022,0.022,92000
ARF,20140909,1.49,1.515,1.475,1.515,272625
