1PG,20151028,4.93,4.93,4.62,4.76,1147388
1ST,20151028,0.12,0.12,0.11,0.11,35000
3DM,20151028,0.089,0.097,0.077,0.08,5380748
3PL,20151028,2.36,2.42,2.33,2.36,64609
88E,20151028,0.014,0.014,0.013,0.014,24990439
8IH,20151028,0.82,0.83,0.82,0.82,28501
A2M,20151028,0.705,0.74,0.7,0.705,1288718
AAA,20151028,50.17,50.19,50.17,50.19,85355
AAC,20151028,1.505,1.55,1.5,1.535,1224547
AAD,20151028,2.8,2.82,2.77,2.81,701657
AAJ,20151028,0.015,0.015,0.011,0.013,2847438
AAX,20151028,0.355,0.355,0.355,0.355,2394
AB1,20151028,0.155,0.155,0.155,0.155,638
ABA,20151028,5.35,5.35,5.35,5.35,9500
ABC,20151028,4.2,4.21,4.16,4.17,1095682
ABP,20151028,3.26,3.3,3.25,3.25,268422
ABU,20151028,0.2,0.205,0.19,0.195,875065
ABW,20151028,0.975,0.975,0.975,0.975,5509
ABX,20151028,0.295,0.3,0.285,0.285,328196
ABY,20151028,0.24,0.25,0.225,0.225,178145
ACG,20151028,0.295,0.305,0.29,0.295,196072
ACK,20151028,0.42,0.42,0.42,0.42,10000
ACL,20151028,0.089,0.089,0.088,0.089,507776
ACQ,20151028,0.775,0.79,0.775,0.79,62901
ACR,20151028,0.755,0.755,0.72,0.73,317892
ACU,20151028,0.12,0.12,0.11,0.11,437117
ACW,20151028,0.059,0.06,0.058,0.059,528492
ACX,20151028,4.73,4.73,4.61,4.63,49919
ADA,20151028,1.33,1.36,1.32,1.33,159666
ADH,20151028,2.6,2.61,2.535,2.6,1713761
ADJ,20151028,0.09,0.09,0.086,0.088,601787
ADN,20151028,0.021,0.021,0.019,0.019,715461
ADO,20151028,0.092,0.094,0.091,0.091,1598322
ADR,20151028,0.675,0.675,0.66,0.66,15000
ADV,20151028,0.015,0.015,0.012,0.013,11195717
ADX,20151028,0.007,0.007,0.007,0.007,10000
AEB,20151028,0.043,0.043,0.043,0.043,10000
AEF,20151028,62.1,62.1,61.8,61.8,308
AEI,20151028,0.36,0.36,0.36,0.36,65000
AFG,20151028,1.025,1.03,1.015,1.02,305168
AFI,20151028,5.88,5.92,5.87,5.91,166854
AFJ,20151028,0.905,0.91,0.905,0.907,58777
AFR,20151028,0.055,0.055,0.055,0.055,25231
AGF,20151028,1.38,1.38,1.35,1.35,209767
AGI,20151028,3.02,3.03,2.95,3.01,327047
AGL,20151028,16.48,16.78,16.38,16.7,1836520
AGO,20151028,0.03,0.031,0.03,0.03,5417046
AGR,20151028,0.165,0.19,0.16,0.185,902147
AGS,20151028,0.03,0.031,0.03,0.031,1163224
AHA,20151028,0.003,0.003,0.003,0.003,644129
AHD,20151028,14.18,14.18,13.9,13.96,43333
AHF,20151028,0.185,0.185,0.18,0.18,205000
AHG,20151028,4.19,4.24,4.14,4.2,395152
AHL,20151028,0.53,0.53,0.5,0.53,327469
AHY,20151028,1.785,1.785,1.77,1.78,1782261
AHZ,20151028,0.066,0.066,0.065,0.065,518639
AIA,20151028,5.2,5.2,5.07,5.09,126443
AIB,20151028,0.845,0.845,0.845,0.845,789
AIO,20151028,7.65,7.69,7.56,7.56,1960207
AIQ,20151028,0.105,0.105,0.105,0.105,223800
