AAA,20130320,50.19,50.19,50.17,50.19,10510
AAC,20130320,1.25,1.25,1.21,1.22,160488
AAD,20130320,1.46,1.5,1.46,1.485,1438187
AAI,20130320,7.95,7.95,7.95,7.95,1200000
AAR,20130320,0.007,0.007,0.007,0.007,110000
AAX,20130320,3.83,3.85,3.79,3.84,431683
ABC,20130320,3.5,3.58,3.5,3.53,2218178
ABP,20130320,2.23,2.23,2.2,2.23,614286
ABU,20130320,0.046,0.046,0.044,0.045,7611991
ABW,20130320,1.075,1.075,1.065,1.065,14947
ABY,20130320,0.44,0.45,0.435,0.44,52209
ABZ,20130320,0.215,0.22,0.2,0.2,459976
ACB,20130320,0.096,0.098,0.096,0.098,70000
ACG,20130320,0.1,0.1,0.1,0.1,50000
ACL,20130320,0.37,0.375,0.365,0.365,336169
ACR,20130320,3.91,3.96,3.79,3.95,1236665
ADJ,20130320,0.028,0.028,0.028,0.028,487884
ADN,20130320,0.04,0.04,0.04,0.04,170000
ADO,20130320,0.06,0.06,0.059,0.06,85000
ADQ,20130320,0.054,0.054,0.047,0.05,689637
ADX,20130320,0.018,0.018,0.018,0.018,496055
AEB,20130320,0.25,0.255,0.25,0.25,44508
AEK,20130320,0.067,0.068,0.067,0.067,150000
AEU,20130320,1.435,1.45,1.41,1.45,102558
AFI,20130320,5.33,5.38,5.27,5.37,301051
AFR,20130320,0.12,0.12,0.1,0.105,681495
AFV,20130320,0.32,0.32,0.32,0.32,160
AGE,20130320,0.056,0.056,0.055,0.055,1064970
AGF,20130320,0.685,0.7,0.68,0.69,645988
AGG,20130320,4.71,4.71,4.62,4.62,53956
AGI,20130320,3.7,3.72,3.56,3.61,311074
AGK,20130320,16.29,16.355,15.96,16.04,2244878
AGO,20130320,1.185,1.215,1.157,1.195,17197180
AGR,20130320,0.13,0.13,0.13,0.13,100000
AGS,20130320,0.165,0.165,0.145,0.145,630144
AGX,20130320,0.022,0.022,0.022,0.022,320
AHD,20130320,8.09,8.15,7.95,7.99,61267
AHE,20130320,4.18,4.22,4.14,4.22,311478
AHQ,20130320,0.054,0.055,0.054,0.055,39998
AHZ,20130320,0.03,0.03,0.029,0.03,930500
AIA,20130320,2.21,2.22,2.2,2.2,82500
AIB,20130320,1.065,1.065,1.06,1.065,19734
AIO,20130320,5.33,5.43,5.28,5.41,5423034
AIQ,20130320,0.31,0.31,0.3,0.3,46307
AIR,20130320,0.15,0.15,0.15,0.15,31407
AIW,20130320,0.039,0.039,0.038,0.038,866000
AIX,20130320,3.03,3.04,3.02,3.02,2813249
AIZ,20130320,1.18,1.18,1.155,1.18,44995
AJA,20130320,3.6,3.68,3.6,3.65,68948
AJC,20130320,0.014,0.014,0.014,0.014,9300
AJL,20130320,1.425,1.43,1.35,1.37,62097
AJM,20130320,0.16,0.16,0.16,0.16,150000
AJQ,20130320,0.325,0.325,0.315,0.32,57142
AJX,20130320,0.07,0.072,0.07,0.07,517013
AKA,20130320,0.085,0.085,0.085,0.085,30427
AKK,20130320,0.021,0.021,0.02,0.021,4541595
AKM,20130320,0.085,0.087,0.085,0.086,414616
AKP,20130320,4.1,4.5,4.1,4.25,4292
ALF,20130320,1.52,1.53,1.51,1.52,167125
ALK,20130320,0.57,0.57,0.56,0.565,372594
ALL,20130320,3.72,3.81,3.71,3.77,1833688
ALQ,20130320,10.04,10.19,9.97,10.18,2010286
ALR,20130320,1.28,1.28,1.27,1.275,44092
ALT,20130320,0.021,0.022,0.021,0.022,278013
ALU,20130320,1.04,1.12,1.04,1.12,68000
ALY,20130320,0.096,0.096,0.082,0.082,359583
ALZ,20130320,3.39,3.43,3.38,3.41,723045
AMA,20130320,0.37,0.375,0.37,0.375,440674
AMC,20130320,8.98,9.25,8.9,9.16,6406305
AMH,20130320,0.88,0.92,0.88,0.92,55500
