AAA,20131115,50.15,50.16,50.15,50.16,30219
AAC,20131115,1.16,1.21,1.155,1.2,507854
AAD,20131115,1.965,2.05,1.965,2.02,891793
AAX,20131115,1.39,1.4,1.325,1.36,93302
ABC,20131115,3.78,3.83,3.76,3.82,839844
ABN,20131115,0.02,0.02,0.02,0.02,690166
ABP,20131115,2.27,2.28,2.25,2.25,1473383
ABQ,20131115,0.031,0.033,0.03,0.033,2503370
ABU,20131115,0.024,0.025,0.024,0.024,2256715
ABV,20131115,0.016,0.016,0.015,0.016,1357082
ABW,20131115,1.065,1.07,1.065,1.07,134480
ABY,20131115,0.345,0.35,0.345,0.345,16832
ABZ,20131115,0.225,0.225,0.22,0.22,415720
ACG,20131115,0.195,0.215,0.195,0.21,1990373
ACL,20131115,0.66,0.66,0.63,0.63,411874
ACR,20131115,2.63,2.655,2.6,2.64,916882
ADA,20131115,0.515,0.515,0.515,0.515,5000
ADJ,20131115,0.115,0.12,0.11,0.115,3312884
ADN,20131115,0.061,0.063,0.058,0.062,250750
ADO,20131115,0.105,0.117,0.105,0.11,18519866
ADQ,20131115,0.012,0.012,0.012,0.012,37500
ADX,20131115,0.017,0.017,0.017,0.017,165835
ADY,20131115,0.018,0.018,0.018,0.018,50000
AEB,20131115,0.13,0.13,0.1,0.105,300000
AEE,20131115,0.045,0.045,0.045,0.045,30500
AEF,20131115,25.31,25.8,25.31,25.8,807
AEI,20131115,0.135,0.135,0.135,0.135,200000
AEK,20131115,0.072,0.072,0.072,0.072,80000
AFI,20131115,5.97,6.04,5.95,5.95,317280
AFR,20131115,0.14,0.14,0.14,0.14,34000
AFV,20131115,0.65,0.65,0.65,0.65,50000
AGD,20131115,0.17,0.17,0.17,0.17,3441
AGE,20131115,0.069,0.069,0.069,0.069,108305
AGF,20131115,0.76,0.77,0.76,0.77,84788
AGG,20131115,3.32,3.45,3.32,3.45,10940
AGI,20131115,3.95,4.28,3.94,4.15,602216
AGK,20131115,15.02,15.18,15,15.18,1050759
AGO,20131115,1.185,1.21,1.18,1.2,22344284
AGR,20131115,0.051,0.052,0.051,0.052,100000
AGS,20131115,0.125,0.125,0.12,0.12,185000
AGX,20131115,0.022,0.022,0.022,0.022,100000
AHD,20131115,8.05,8.15,8.03,8.03,5713
AHE,20131115,3.65,3.75,3.61,3.75,382898
AHN,20131115,0.03,0.03,0.03,0.03,45000
AHZ,20131115,0.165,0.177,0.165,0.175,7617465
AIA,20131115,3.02,3.14,3.02,3.09,5897
AIO,20131115,5.73,5.94,5.71,5.92,2824425
AIQ,20131115,0.28,0.28,0.28,0.28,303000
AIW,20131115,0.01,0.01,0.008,0.008,411000
AIX,20131115,0.008,0.008,0.008,0.008,441000
AIZ,20131115,1.48,1.48,1.48,1.48,13
AJA,20131115,3.62,3.63,3.54,3.59,123610
