1AG,20161102,0.035,0.036,0.035,0.036,170200
1PG,20161102,0.2,0.2,0.19,0.19,713254
1ST,20161102,0.052,0.052,0.052,0.052,10000
3DP,20161102,0.028,0.028,0.025,0.025,357264
3PL,20161102,0.995,1.035,0.975,1.015,701128
4DS,20161102,0.037,0.037,0.035,0.037,4479219
88E,20161102,0.037,0.038,0.037,0.037,2806593
8EC,20161102,1.02,1.02,1.01,1.01,66000
8IH,20161102,0.75,0.75,0.72,0.72,18500
9SP,20161102,0.165,0.165,0.155,0.16,759968
A2M,20161102,1.745,1.745,1.73,1.74,2420132
A3D,20161102,1.17,1.25,1.17,1.25,45723
AAA,20161102,50.08,50.08,50.07,50.08,84170
AAC,20161102,1.71,1.725,1.68,1.69,1187707
AAD,20161102,1.98,2,1.965,1.99,3415818
AAJ,20161102,0.01,0.01,0.01,0.01,748188
AAP,20161102,0.032,0.032,0.032,0.032,200000
AAR,20161102,0.022,0.024,0.022,0.024,400000
AB1,20161102,0.14,0.15,0.13,0.14,238192
ABA,20161102,5.15,5.2,5.14,5.15,4071
ABC,20161102,5.28,5.33,5.24,5.27,1188224
ABL,20161102,0.009,0.009,0.009,0.009,78500
ABP,20161102,2.78,2.81,2.75,2.8,1123892
ABT,20161102,0.72,0.72,0.72,0.72,11632
ABU,20161102,0.076,0.087,0.076,0.087,596527
ABV,20161102,0.009,0.009,0.009,0.009,2443347
ABW,20161102,0.825,0.825,0.825,0.825,145225
ABX,20161102,0.18,0.18,0.18,0.18,4000
ACB,20161102,0.057,0.057,0.057,0.057,601882
ACL,20161102,0.009,0.01,0.009,0.01,1555040
ACQ,20161102,1.04,1.04,1.03,1.03,40000
ACR,20161102,0.34,0.345,0.335,0.335,245429
ACU,20161102,0.031,0.031,0.031,0.031,255965
ACW,20161102,0.04,0.04,0.038,0.038,83510
ACX,20161102,5.55,5.59,5.22,5.33,1521200
ADA,20161102,2.65,2.65,2.54,2.59,277727
ADH,20161102,2.53,2.59,2.49,2.55,127122
ADJ,20161102,0.11,0.11,0.107,0.11,137630
ADN,20161102,0.018,0.018,0.018,0.018,67413
ADO,20161102,0.053,0.053,0.049,0.049,1027932
ADR,20161102,0.345,0.345,0.345,0.345,25000
ADV,20161102,0.027,0.028,0.026,0.026,2290393
ADX,20161102,0.006,0.006,0.006,0.006,500000
AEB,20161102,0.052,0.052,0.052,0.052,228400
AEE,20161102,0.034,0.034,0.033,0.033,172312
AEF,20161102,88.3,88.3,88.3,88.3,6
AEG,20161102,1.05,1.055,1.05,1.055,52905
AEI,20161102,0.42,0.42,0.4,0.4,202191
AEV,20161102,0.18,0.18,0.18,0.18,5529
AFG,20161102,1.24,1.28,1.24,1.275,68235
AFI,20161102,5.75,5.78,5.69,5.69,219188
AFP,20161102,2.9,2.9,2.9,2.9,1
AFR,20161102,0.04,0.04,0.036,0.036,137951
AFY,20161102,2.46,2.46,2.2,2.24,221106
AGF,20161102,0.33,0.335,0.33,0.33,448765
AGG,20161102,3.65,3.75,3.65,3.71,3687
AGI,20161102,1.78,1.785,1.7,1.715,914290
AGL,20161102,19.08,19.48,19.05,19.45,2939318
AGO,20161102,0.014,0.015,0.013,0.013,30938380
AGR,20161102,0.094,0.094,0.09,0.09,598192
AGS,20161102,0.044,0.044,0.043,0.044,340950
AGX,20161102,0.044,0.044,0.044,0.044,15992
AGY,20161102,0.034,0.035,0.03,0.03,3262731
AHF,20161102,0.17,0.175,0.17,0.17,369029
AHG,20161102,4,4.02,3.96,4.02,920510
AHK,20161102,0.2,0.2,0.195,0.195,100000
AHL,20161102,0.08,0.08,0.08,0.08,178467
AHQ,20161102,0.009,0.009,0.009,0.009,200000
AHX,20161102,1.35,1.4,1.35,1.4,58000
AHY,20161102,1.46,1.48,1.42,1.425,1993865
AHZ,20161102,0.35,0.375,0.335,0.365,2934902
AIA,20161102,6.16,6.2,6.1,6.15,108823
AIK,20161102,0.14,0.14,0.14,0.14,1071506
AIQ,20161102,0.092,0.092,0.092,0.092,120
AIZ,20161102,1.81,1.82,1.8,1.805,99420
AJA,20161102,6.72,6.745,6.62,6.69,45715
AJC,20161102,0.004,0.004,0.004,0.004,33333
AJD,20161102,1.46,1.47,1.46,1.46,8019
AJL,20161102,0.355,0.355,0.35,0.35,169878
AJM,20161102,0.13,0.135,0.125,0.125,837943
AJQ,20161102,0.078,0.08,0.077,0.077,116911
AJX,20161102,0.645,0.645,0.6,0.615,1222443
AKG,20161102,0.17,0.17,0.17,0.17,50
AKK,20161102,0.007,0.007,0.006,0.006,28299243
AKM,20161102,0.035,0.036,0.034,0.036,952867
AKP,20161102,20.43,20.45,20.03,20.1,3121
ALC,20161102,0.1,0.105,0.087,0.091,16163041
ALF,20161102,1.47,1.495,1.43,1.43,241771
ALI,20161102,1.75,1.765,1.71,1.71,98583
ALK,20161102,0.54,0.54,0.525,0.54,438242
ALL,20161102,14.83,14.91,14.61,14.88,2119779
ALQ,20161102,6.14,6.22,6.14,6.19,2309761
ALR,20161102,1.1,1.1,1.1,1.1,245025
ALT,20161102,0.007,0.007,0.007,0.007,1053021
ALU,20161102,7.77,7.79,7.43,7.61,832168
ALY,20161102,0.019,0.019,0.019,0.019,125000
AMA,20161102,1.01,1.01,0.975,0.975,1124516
AMC,20161102,14.65,14.66,14.32,14.49,2243758
AME,20161102,0.145,0.145,0.145,0.145,53917
AMI,20161102,0.135,0.14,0.135,0.14,322374
AML,20161102,0.155,0.155,0.15,0.15,226579
AMN,20161102,0.72,0.72,0.7,0.7,51150
AMP,20161102,4.5,4.51,4.425,4.45,12806475
ANG,20161102,0.17,0.18,0.165,0.17,3924832
ANN,20161102,21.35,21.59,21.055,21.13,467568
ANO,20161102,0.029,0.029,0.029,0.029,18037
ANQ,20161102,0.004,0.004,0.004,0.004,12455813
ANR,20161102,1.29,1.29,1.29,1.29,8868
ANW,20161102,0.012,0.012,0.012,0.012,963487
ANZ,20161102,27.32,27.38,27.02,27.18,6129425
AOA,20161102,0.011,0.011,0.011,0.011,150000
AOD,20161102,0.7,0.7,0.7,0.7,7121
AOF,20161102,2.06,2.1,2.06,2.1,61648
AOG,20161102,3.16,3.205,3.15,3.18,1581552
AOH,20161102,0.12,0.125,0.12,0.125,192784
AOK,20161102,0.047,0.047,0.046,0.047,830600
AON,20161102,0.125,0.125,0.11,0.12,145387
AOP,20161102,0.17,0.2,0.165,0.175,580181
AOW,20161102,0.085,0.085,0.085,0.085,86317
APA,20161102,7.96,8.005,7.935,7.98,2053921
APD,20161102,0.42,0.425,0.415,0.415,120658
APE,20161102,9.8,9.93,9.7,9.87,22875
APG,20161102,0.009,0.009,0.008,0.009,715060
API,20161102,1.84,1.87,1.82,1.86,1942259
APL,20161102,1.055,1.06,1.045,1.05,181526
APN,20161102,2.63,2.64,2.59,2.62,939812
APO,20161102,4.85,4.85,4.57,4.65,1632644
APW,20161102,1.33,1.345,1.33,1.345,540751
APX,20161102,2.94,2.94,2.69,2.79,815844
APY,20161102,0.007,0.007,0.007,0.007,242858
APZ,20161102,1.105,1.11,1.1,1.1,268049
AQC,20161102,0.026,0.027,0.025,0.025,1078737
AQF,20161102,1.76,1.76,1.76,1.76,66780
AQG,20161102,2.71,2.81,2.71,2.8,344066
AQI,20161102,0.285,0.305,0.285,0.305,180145
AQQ,20161102,0.023,0.025,0.022,0.025,863270
AQX,20161102,0.037,0.038,0.037,0.038,28025
AQZ,20161102,0.75,0.75,0.75,0.75,7565
ARA,20161102,0.385,0.385,0.385,0.385,10015
ARB,20161102,17,17,16.55,16.58,387915
ARC,20161102,0.56,0.56,0.55,0.55,8043
ARE,20161102,0.007,0.007,0.007,0.007,331
ARF,20161102,1.92,1.95,1.88,1.905,250302
ARG,20161102,7.27,7.3,7.23,7.23,141085
ARM,20161102,0.07,0.07,0.067,0.07,361382
ARS,20161102,0.105,0.11,0.092,0.11,125525
ARU,20161102,0.065,0.065,0.062,0.062,617208
ASB,20161102,1.5,1.52,1.44,1.45,1626358
ASH,20161102,0.135,0.14,0.135,0.14,46000
ASL,20161102,1.29,1.3,1.235,1.24,2157071
ASN,20161102,0.034,0.034,0.034,0.034,250000
ASP,20161102,0.011,0.011,0.011,0.011,250000
AST,20161102,1.49,1.5,1.49,1.5,6175441
ASX,20161102,46.13,46.41,45.16,45.33,814740
ASY,20161102,0.017,0.017,0.017,0.017,120000
ASZ,20161102,1.61,1.61,1.6,1.6,1644383
ATC,20161102,0.105,0.11,0.105,0.11,88478
ATM,20161102,1,1,1,1,10600
AUB,20161102,10.1,10.155,9.91,9.95,109095
AUC,20161102,0.036,0.036,0.036,0.036,210000
AUF,20161102,1.28,1.28,1.28,1.28,3906
AUI,20161102,7.22,7.22,7.18,7.2,10320
AUP,20161102,5.32,5.32,5.18,5.18,2977
AUQ,20161102,0.016,0.016,0.016,0.016,26434
AUST,20161102,14.77,14.77,14.77,14.77,1680
AUZ,20161102,0.011,0.011,0.01,0.01,2901727
AVB,20161102,0.056,0.056,0.055,0.056,537602
AVD,20161102,0.019,0.019,0.019,0.019,500000
AVG,20161102,0.48,0.495,0.475,0.485,161338
AVH,20161102,0.125,0.125,0.125,0.125,10859
AVI,20161102,0.024,0.024,0.023,0.023,579735
AVJ,20161102,0.605,0.62,0.59,0.6,397977
AVL,20161102,0.014,0.015,0.013,0.013,3407962
AVN,20161102,2.36,2.36,2.305,2.31,762700
AVQ,20161102,0.185,0.185,0.18,0.18,522972
AVX,20161102,0.026,0.026,0.026,0.026,574428
AVZ,20161102,0.014,0.014,0.012,0.012,2924307
AWC,20161102,1.575,1.592,1.542,1.55,18565301
AWE,20161102,0.56,0.565,0.54,0.555,1675448
AWN,20161102,0.7,0.7,0.68,0.68,385315
AWV,20161102,0.145,0.15,0.145,0.145,425507
AWY,20161102,0.001,0.001,0.001,0.001,500000
AXE,20161102,0.065,0.065,0.065,0.065,10000
AXI,20161102,0.051,0.051,0.051,0.051,2500
AXP,20161102,1.17,1.185,1.15,1.18,60360
AYC,20161102,0.028,0.029,0.027,0.029,1882469
AYH,20161102,43.04,43.04,43.04,43.04,23
AYK,20161102,55.11,55.11,55.11,55.11,208
AYR,20161102,0.006,0.006,0.005,0.006,4743980
AYS,20161102,2.17,2.17,2.07,2.09,413194
AZJ,20161102,4.83,4.85,4.745,4.77,3621671
AZM,20161102,0.04,0.041,0.04,0.041,172182
AZS,20161102,0.031,0.032,0.03,0.03,788959
AZV,20161102,0.087,0.087,0.087,0.087,398333
AZY,20161102,0.028,0.028,0.027,0.027,3596808
BAF,20161102,1.125,1.13,1.105,1.125,106384
BAL,20161102,10.88,11.32,10.79,11.29,1188948
BAP,20161102,4.97,5.025,4.83,5.01,2664597
BAR,20161102,0.045,0.045,0.042,0.042,2519659
BAS,20161102,0.002,0.002,0.002,0.002,2500000
BAU,20161102,0.062,0.062,0.062,0.062,12000
BBG,20161102,1.21,1.215,1.15,1.18,88737
BBN,20161102,2.67,2.8,2.61,2.72,207438
BBOZ,20161102,23.2,23.59,23.17,23.38,150544
BBR,20161102,0.051,0.051,0.049,0.051,152500
BBUS,20161102,10.33,10.41,10.33,10.4,91028
BBX,20161102,0.037,0.037,0.036,0.037,525000
BCI,20161102,0.145,0.145,0.142,0.145,252633
BCN,20161102,0.003,0.003,0.003,0.003,9000000
BD1,20161102,0.033,0.034,0.033,0.034,500000
BDA,20161102,0.255,0.265,0.255,0.265,477500
BDR,20161102,0.465,0.475,0.455,0.47,10928900
BEAR,20161102,16.76,16.87,16.74,16.81,124039
BEE,20161102,0.29,0.3,0.28,0.3,81700
BEL,20161102,0.13,0.13,0.13,0.13,7774
BEN,20161102,10.89,10.89,10.66,10.72,1363072
BFC,20161102,0.35,0.35,0.34,0.34,74985
BFG,20161102,0.7,0.7,0.69,0.69,50000
BGA,20161102,4.79,4.8,4.41,4.73,1836726
BGG,20161102,0.039,0.039,0.039,0.039,20000
BGH,20161102,0.03,0.03,0.03,0.03,100000
BGL,20161102,1.035,1.035,1.025,1.035,470571
BGS,20161102,0.35,0.36,0.35,0.35,771409
BHL,20161102,0.23,0.23,0.215,0.23,196750
BHP,20161102,22.66,22.88,22.52,22.56,6111127
BID,20161102,0.071,0.071,0.065,0.07,443434
BIG,20161102,0.15,0.15,0.15,0.15,109661
BIQ,20161102,0.125,0.125,0.125,0.125,80000
BIS,20161102,0.48,0.48,0.475,0.475,29550
BIT,20161102,0.048,0.048,0.045,0.045,23909
BKI,20161102,1.57,1.57,1.56,1.56,150598
