1PG,20151224,3.2,3.25,3.1,3.24,599648
3DM,20151224,0.071,0.072,0.068,0.068,489460
3PL,20151224,2,2.01,1.98,2,92198
4DS,20151224,0.043,0.045,0.039,0.04,3245894
88E,20151224,0.009,0.009,0.009,0.009,200222
8IH,20151224,1.37,1.37,1.34,1.34,24600
A2M,20151224,1.845,1.945,1.815,1.875,28442788
AAA,20151224,50.18,50.19,50.17,50.19,18461
AAC,20151224,1.345,1.345,1.315,1.325,1435863
AAD,20151224,2.28,2.33,2.27,2.33,1539151
AAI,20151224,12,12,12,12,80
AAU,20151224,0.028,0.028,0.028,0.028,250000
AAX,20151224,0.23,0.23,0.22,0.23,62417
AB1,20151224,0.14,0.14,0.135,0.14,141718
ABA,20151224,5.65,5.75,5.65,5.75,8350
ABC,20151224,4.6,4.66,4.6,4.66,539052
ABP,20151224,3.1,3.15,3.09,3.15,368415
ABU,20151224,0.04,0.04,0.036,0.037,611547
ABX,20151224,0.21,0.21,0.205,0.205,124300
ABY,20151224,0.18,0.18,0.18,0.18,1367
ACB,20151224,0.018,0.019,0.018,0.019,130000
ACG,20151224,0.21,0.22,0.21,0.215,103809
ACL,20151224,0.098,0.098,0.098,0.098,165000
ACQ,20151224,0.875,0.875,0.85,0.85,137300
ACR,20151224,0.75,0.75,0.74,0.745,46624
ACS,20151224,0.1,0.1,0.1,0.1,8300
ACU,20151224,0.099,0.105,0.099,0.099,269302
ACW,20151224,0.055,0.058,0.055,0.058,572763
ACX,20151224,5.3,5.38,5.21,5.22,103144
ADA,20151224,2.1,2.17,2.07,2.11,68419
ADH,20151224,2.53,2.57,2.49,2.49,35989
ADJ,20151224,0.086,0.086,0.086,0.086,50000
ADN,20151224,0.011,0.011,0.01,0.01,59911
ADO,20151224,0.076,0.078,0.075,0.075,1734613
ADV,20151224,0.011,0.012,0.011,0.012,255005
ADY,20151224,0.01,0.01,0.01,0.01,3920
AEF,20151224,62,64.02,62,64.02,5462
AEG,20151224,1.24,1.24,1.225,1.225,227120
AEV,20151224,0.12,0.12,0.115,0.115,78500
AFG,20151224,1.09,1.09,1.09,1.09,8771
AFI,20151224,5.85,5.87,5.8,5.87,195002
AFR,20151224,0.052,0.052,0.052,0.052,5000
AGF,20151224,1.4,1.45,1.395,1.45,697145
AGI,20151224,2.21,2.26,2.19,2.26,544900
AGL,20151224,17.6,17.67,17.46,17.51,811478
AGO,20151224,0.018,0.02,0.018,0.019,5527232
AGR,20151224,0.13,0.135,0.125,0.135,22819
AGS,20151224,0.028,0.028,0.028,0.028,300000
AHG,20151224,4.45,4.45,4.37,4.41,272959
AHL,20151224,0.585,0.585,0.565,0.585,42000
AHX,20151224,1.35,1.38,1.35,1.38,78138
AHY,20151224,1.6,1.6,1.56,1.565,735685
AHZ,20151224,0.72,0.72,0.69,0.71,291096
AIA,20151224,4.99,5.13,4.99,5.07,11660
AIO,20151224,8.76,8.8,8.72,8.74,3640704
AIQ,20151224,0.105,0.105,0.105,0.105,202334
AIZ,20151224,2.73,2.8,2.73,2.8,7239
AJA,20151224,5.24,5.25,5.21,5.21,8309
AJD,20151224,1.31,1.315,1.3,1.3,27446
AJM,20151224,0.047,0.047,0.044,0.044,705652
AJX,20151224,0.83,0.83,0.805,0.83,169506
AKM,20151224,0.008,0.008,0.008,0.008,8700
AKP,20151224,8.81,8.81,8.81,8.81,6
ALA,20151224,0.17,0.175,0.17,0.175,75000
ALF,20151224,1.405,1.415,1.395,1.395,177310
ALI,20151224,1.685,1.78,1.685,1.77,37500
ALK,20151224,0.23,0.23,0.22,0.225,102903
ALL,20151224,10.16,10.16,9.95,10.04,378300
ALQ,20151224,3.68,3.71,3.62,3.66,1321531
ALR,20151224,1.035,1.035,1.03,1.03,27691
ALU,20151224,4.7,4.72,4.61,4.63,311969
AMA,20151224,0.91,0.945,0.91,0.94,900882
AMC,20151224,13.39,13.44,13.23,13.32,744100
AMH,20151224,0.885,0.885,0.885,0.885,31000
AMI,20151224,0.046,0.054,0.046,0.046,518429
AMN,20151224,0.18,0.18,0.18,0.18,50000
AMP,20151224,5.66,5.7,5.63,5.68,2047856
ANG,20151224,0.18,0.185,0.18,0.185,78551
ANN,20151224,20.85,21.21,20.74,20.92,221204
ANP,20151224,0.072,0.074,0.072,0.074,80000
ANQ,20151224,0.003,0.003,0.002,0.002,520000
ANR,20151224,1,1,1,1,45000
ANW,20151224,0.006,0.006,0.006,0.006,20000
ANZ,20151224,27.1,27.38,27.06,27.25,2659800
AOG,20151224,3.14,3.14,3.06,3.11,246444
AOH,20151224,0.091,0.1,0.091,0.1,41220
AOK,20151224,0.041,0.048,0.041,0.041,279656
AOW,20151224,0.16,0.175,0.155,0.175,94342
APA,20151224,8.68,8.68,8.56,8.67,562596
APD,20151224,0.405,0.405,0.4,0.405,91667
APE,20151224,11.46,11.69,11.35,11.4,21628
API,20151224,2,2,1.92,1.94,368771
APN,20151224,0.515,0.525,0.515,0.525,163242
APO,20151224,5.97,6,5.9,5.93,110064
APX,20151224,1.67,1.695,1.63,1.68,112191
AQC,20151224,0.014,0.015,0.014,0.015,993116
AQG,20151224,2.54,2.58,2.52,2.55,42038
AQP,20151224,0.235,0.235,0.23,0.23,21936
AQR,20151224,0.029,0.031,0.029,0.031,355000
AQX,20151224,0.054,0.054,0.052,0.052,38435
ARA,20151224,0.36,0.36,0.36,0.36,1600
ARB,20151224,16.05,16.05,15.5,15.64,75020
ARD,20151224,0.021,0.021,0.021,0.021,287573
ARF,20151224,1.745,1.76,1.74,1.755,81990
ARG,20151224,7.78,7.84,7.75,7.8,92223
ARI,20151224,0.055,0.059,0.055,0.059,2722294
ARS,20151224,0.13,0.13,0.13,0.13,10000
ARU,20151224,0.064,0.064,0.064,0.064,50000
ARW,20151224,0.19,0.19,0.165,0.165,75740
ASB,20151224,1.52,1.52,1.48,1.495,443061
ASH,20151224,0.195,0.2,0.195,0.2,177307
ASL,20151224,0.235,0.25,0.235,0.235,88961
AST,20151224,1.45,1.455,1.44,1.455,2262990
ASW,20151224,0.68,0.68,0.68,0.68,3500
ASX,20151224,41,41.1,40.63,40.96,168260
ASZ,20151224,1.08,1.08,1.07,1.075,46764
ATC,20151224,0.11,0.115,0.11,0.11,181650
ATU,20151224,0.45,0.45,0.45,0.45,10000
AUB,20151224,9.09,9.09,8.71,8.96,9656
AUI,20151224,7.3,7.31,7.3,7.3,25762
AUQ,20151224,0.017,0.018,0.016,0.016,1855658
AUZ,20151224,0.004,0.004,0.004,0.004,87896
AVB,20151224,0.056,0.056,0.054,0.054,448604
AVG,20151224,0.39,0.39,0.39,0.39,319000
AVH,20151224,0.097,0.098,0.095,0.095,496011
AVI,20151224,0.021,0.021,0.021,0.021,1560
AVJ,20151224,0.57,0.57,0.565,0.565,6400
AVL,20151224,0.009,0.009,0.009,0.009,115242
AVN,20151224,2.03,2.05,2.02,2.02,95701
AVQ,20151224,0.24,0.24,0.235,0.24,31343
AVX,20151224,0.084,0.084,0.084,0.084,24729
AWC,20151224,1.15,1.18,1.15,1.18,4446571
AWE,20151224,0.49,0.51,0.49,0.5,2427603
AWO,20151224,0.018,0.018,0.018,0.018,90000
AXE,20151224,0.095,0.095,0.093,0.093,129529
AXP,20151224,0.98,0.99,0.98,0.99,65458
AYC,20151224,0.027,0.027,0.027,0.027,184631
AYD,20151224,56.24,56.24,56.24,56.24,30
AYS,20151224,2.21,2.24,2.2,2.24,114681
AZJ,20151224,4.22,4.32,4.12,4.2,8655606
AZS,20151224,0.029,0.029,0.026,0.027,4447933
AZV,20151224,0.083,0.085,0.083,0.085,29665
BAF,20151224,1.01,1.01,1.01,1.01,50000
BAL,20151224,14.5,14.67,14.24,14.52,564342
BAP,20151224,4.26,4.26,4.12,4.14,315526
BAR,20151224,0.011,0.013,0.011,0.012,599700
BAU,20151224,0.088,0.089,0.088,0.089,16000
BBG,20151224,2.35,2.43,2.33,2.4,123553
BBN,20151224,2.39,2.45,2.34,2.42,65818
BBX,20151224,0.01,0.034,0.01,0.023,26248261
BCI,20151224,0.097,0.105,0.097,0.1,986558
BCT,20151224,0.041,0.041,0.041,0.041,43198
BDI,20151224,0.001,0.001,0.001,0.001,25332990
BDR,20151224,0.142,0.142,0.14,0.14,197973
BEAR,20151224,17.72,17.79,17.7,17.73,28630
BEN,20151224,11.5,11.54,11.43,11.51,370971
BFC,20151224,0.415,0.43,0.415,0.425,3694164
BFG,20151224,0.595,0.6,0.595,0.595,19429
BGA,20151224,6.34,6.45,6.34,6.41,295010
BGC,20151224,0.069,0.085,0.069,0.084,13528
BGL,20151224,0.73,0.73,0.71,0.71,399677
BHP,20151224,18.23,18.37,18.09,18.34,8315566
