AAA,20131211,50.12,50.13,50.12,50.12,78145
AAC,20131211,1.19,1.202,1.185,1.2,518333
AAD,20131211,1.92,1.922,1.9,1.92,862880
AAI,20131211,10.9,10.9,10.9,10.9,1000
AAJ,20131211,0.015,0.015,0.015,0.015,111000
AAX,20131211,0.63,0.63,0.615,0.615,773389
ABC,20131211,3.55,3.6,3.54,3.55,937762
ABN,20131211,0.017,0.019,0.017,0.019,762000
ABP,20131211,2.2,2.21,2.18,2.18,599504
ABQ,20131211,0.035,0.035,0.033,0.034,698246
ABU,20131211,0.023,0.023,0.022,0.022,5299039
ABW,20131211,1.07,1.075,1.07,1.075,136080
ABY,20131211,0.315,0.32,0.315,0.32,127232
ACB,20131211,0.046,0.046,0.046,0.046,324700
ACG,20131211,0.165,0.165,0.155,0.165,1791058
ACL,20131211,0.55,0.555,0.54,0.55,300752
ACP,20131211,0.105,0.105,0.105,0.105,5000
ACR,20131211,2.28,2.31,2.24,2.27,1012414
ADJ,20131211,0.115,0.12,0.105,0.11,4264657
ADN,20131211,0.055,0.055,0.055,0.055,8766
ADO,20131211,0.15,0.165,0.15,0.155,4679471
ADX,20131211,0.016,0.016,0.016,0.016,30000
AEB,20131211,0.12,0.12,0.1,0.1,295062
AEE,20131211,0.038,0.038,0.037,0.037,92266
AEF,20131211,28,28,28,28,215
AEM,20131211,0.013,0.013,0.013,0.013,250000
AEU,20131211,1.53,1.55,1.52,1.52,302785
AFA,20131211,0.105,0.105,0.1,0.1,544462
AFI,20131211,5.94,6.01,5.93,5.95,250105
AFJ,20131211,1.055,1.085,1.025,1.07,960565
AFR,20131211,0.12,0.12,0.115,0.115,101732
AGE,20131211,0.06,0.06,0.06,0.06,249019
AGF,20131211,0.86,0.86,0.85,0.85,441494
AGG,20131211,2.75,2.84,2.75,2.84,16725
AGI,20131211,4.31,4.36,4.25,4.31,128894
AGK,20131211,14.47,14.74,14.44,14.62,1386371
AGO,20131211,1.185,1.19,1.16,1.165,7081377
AGS,20131211,0.13,0.135,0.125,0.13,191552
AGX,20131211,0.012,0.012,0.012,0.012,78600
AHA,20131211,0.039,0.039,0.039,0.039,70000
AHD,20131211,8.06,8.33,8.06,8.13,127379
AHE,20131211,3.41,3.42,3.3,3.36,399784
AHZ,20131211,0.145,0.15,0.145,0.145,3676684
AIA,20131211,3.19,3.215,3.18,3.2,36332
AIO,20131211,5.53,5.68,5.465,5.47,3291010
AIW,20131211,0.005,0.005,0.005,0.005,6240000
AIX,20131211,0.005,0.006,0.005,0.006,2439228
AIZ,20131211,1.48,1.49,1.46,1.485,739399
AJA,20131211,3.46,3.53,3.46,3.48,29851
AJC,20131211,0.012,0.012,0.012,0.012,2500000
AJD,20131211,1.03,1.03,0.99,1.03,161699
AJL,20131211,0.91,0.95,0.91,0.91,35760
AJM,20131211,0.13,0.13,0.13,0.13,4600
AJQ,20131211,0.2,0.21,0.2,0.2,133650
AJX,20131211,0.14,0.14,0.125,0.135,545523
AKG,20131211,1.09,1.1,1.09,1.09,42000
AKK,20131211,0.011,0.012,0.011,0.012,16699084
AKM,20131211,0.059,0.06,0.057,0.057,365680
AKP,20131211,4.1,4.1,4,4,5535
AKY,20131211,81.24,81.24,81.24,81.24,308
ALF,20131211,1.655,1.68,1.65,1.66,278664
ALK,20131211,0.36,0.36,0.345,0.345,126443
ALL,20131211,4.33,4.41,4.25,4.37,1705388
ALQ,20131211,8.1,8.17,7.97,8.04,1606262
ALR,20131211,1.29,1.305,1.28,1.305,16619
ALT,20131211,0.024,0.027,0.024,0.027,11767097
ALU,20131211,2.29,2.32,2.25,2.28,119833
ALY,20131211,0.038,0.038,0.038,0.038,15000
ALZ,20131211,3.69,3.74,3.69,3.73,1541619
AMA,20131211,0.355,0.355,0.325,0.335,2456902
AMC,20131211,11.01,11.19,11.01,11.18,2540503
AMH,20131211,0.905,0.915,0.905,0.91,50000
AMM,20131211,2.02,2.06,2.02,2.04,154476
AMP,20131211,4.28,4.295,4.22,4.22,10219138
AMX,20131211,0.14,0.142,0.125,0.13,9746252
ANG,20131211,3.14,3.15,3.08,3.08,40526
ANI,20131211,1.99,2,1.985,1.99,90359
ANN,20131211,19.97,20.05,19.75,19.81,648422
ANO,20131211,0.014,0.016,0.014,0.015,9291005
ANP,20131211,0.16,0.165,0.16,0.16,96453
ANQ,20131211,0.009,0.009,0.009,0.009,125000
ANZ,20131211,30.76,30.875,30.55,30.59,4424991
AOC,20131211,0.09,0.09,0.09,0.09,3500
AOD,20131211,1.03,1.03,1.03,1.03,4052
AOG,20131211,2.02,2.05,1.995,2.04,1402276
AOH,20131211,0.145,0.145,0.142,0.145,25000
AOK,20131211,0.135,0.14,0.135,0.14,646950
AOP,20131211,0.042,0.042,0.042,0.042,13334
APA,20131211,6.14,6.15,6.08,6.08,1842236
APD,20131211,0.265,0.265,0.265,0.265,23904
APE,20131211,4.8,4.84,4.75,4.82,26176
API,20131211,0.56,0.562,0.54,0.55,1185533
APN,20131211,0.45,0.46,0.44,0.46,145222
APP,20131211,0.013,0.013,0.013,0.013,40000
APZ,20131211,1.495,1.5,1.46,1.495,112113
AQA,20131211,2.24,2.24,2.13,2.15,212504
AQC,20131211,0.008,0.008,0.008,0.008,915650
AQD,20131211,0.03,0.034,0.029,0.031,11593896
AQG,20131211,2.39,2.39,2.33,2.35,614133
AQO,20131211,0.17,0.17,0.17,0.17,250000
AQP,20131211,0.715,0.73,0.715,0.72,74932
AQQ,20131211,0.022,0.022,0.022,0.022,48500
AQR,20131211,0.135,0.135,0.135,0.135,20000
AQZ,20131211,1.515,1.515,1.515,1.515,45200
ARA,20131211,0.335,0.335,0.335,0.335,57000
ARD,20131211,0.048,0.05,0.048,0.05,320000
ARE,20131211,0.024,0.024,0.024,0.024,380000
ARG,20131211,7.06,7.13,7.05,7.12,111448
ARH,20131211,0.056,0.056,0.056,0.056,2820
