1AD,20161006,0.225,0.225,0.225,0.225,10000
1PG,20161006,0.225,0.23,0.225,0.225,58880
1ST,20161006,0.058,0.06,0.058,0.06,217000
3DP,20161006,0.03,0.03,0.03,0.03,420495
3PL,20161006,1.05,1.15,1.045,1.115,1250460
4DS,20161006,0.037,0.039,0.034,0.039,9129569
88E,20161006,0.047,0.049,0.047,0.049,13258059
8EC,20161006,1.04,1.05,1.03,1.045,53230
8IH,20161006,0.76,0.79,0.76,0.79,39300
9SP,20161006,0.145,0.15,0.14,0.145,487313
A2M,20161006,1.8,1.85,1.79,1.845,3198180
A3D,20161006,1.18,1.19,1.09,1.15,93638
AAA,20161006,50.09,50.09,50.08,50.09,50197
AAC,20161006,1.86,1.875,1.835,1.86,1391740
AAD,20161006,2.8,2.82,2.73,2.77,1362195
AAJ,20161006,0.01,0.01,0.01,0.01,1639996
AAP,20161006,0.031,0.031,0.031,0.031,200000
AAR,20161006,0.018,0.019,0.018,0.019,447802
AB1,20161006,0.17,0.17,0.17,0.17,14841
ABC,20161006,5.62,5.63,5.45,5.52,3163381
ABP,20161006,2.85,2.86,2.84,2.85,838104
ABU,20161006,0.065,0.066,0.065,0.066,256656
ABV,20161006,0.009,0.009,0.009,0.009,17450000
ABW,20161006,0.815,0.815,0.815,0.815,16319
ABX,20161006,0.205,0.215,0.205,0.215,380466
ACB,20161006,0.067,0.067,0.064,0.064,119674
ACG,20161006,0.097,0.097,0.095,0.095,167000
ACQ,20161006,1.05,1.05,1.04,1.04,58349
ACR,20161006,0.345,0.345,0.325,0.335,631841
ACU,20161006,0.024,0.024,0.024,0.024,40000
ACW,20161006,0.05,0.05,0.047,0.047,1211350
ACX,20161006,6.6,6.65,6.49,6.55,858887
AD1,20161006,0.31,0.31,0.31,0.31,8000
ADA,20161006,3.17,3.2,3.14,3.14,354968
ADH,20161006,2.64,2.66,2.61,2.65,408736
ADJ,20161006,0.115,0.115,0.115,0.115,272622
ADO,20161006,0.051,0.052,0.05,0.052,590810
ADR,20161006,0.36,0.36,0.34,0.35,40773
ADV,20161006,0.028,0.028,0.025,0.025,5049606
AEB,20161006,0.052,0.052,0.052,0.052,5000
AEE,20161006,0.034,0.034,0.033,0.033,793248
AEF,20161006,89.94,89.94,89,89,224
AEG,20161006,1.09,1.1,1.09,1.1,44784
AEI,20161006,0.4,0.41,0.385,0.385,101515
AER,20161006,0.071,0.08,0.071,0.08,32175
AEV,20161006,0.2,0.2,0.2,0.2,44884
AFA,20161006,0.22,0.22,0.22,0.22,18000
AFG,20161006,1.245,1.26,1.24,1.25,164659
AFI,20161006,5.68,5.73,5.68,5.7,243510
AFR,20161006,0.042,0.045,0.04,0.04,367200
AFY,20161006,2.75,2.75,2.67,2.75,39861
AGD,20161006,0.195,0.195,0.19,0.19,5000
AGE,20161006,0.014,0.014,0.014,0.014,89160
AGF,20161006,0.44,0.44,0.43,0.44,219200
AGG,20161006,4.04,4.04,3.66,3.66,410
AGI,20161006,2.3,2.3,2.26,2.29,1297931
AGL,20161006,18.8,18.84,18.67,18.77,3004963
AGO,20161006,0.01,0.01,0.009,0.009,4579772
AGR,20161006,0.098,0.11,0.098,0.11,2276027
AGS,20161006,0.044,0.044,0.043,0.044,995295
AGY,20161006,0.025,0.026,0.024,0.026,2605042
AHF,20161006,0.18,0.182,0.18,0.18,95788
AHG,20161006,4.26,4.3,4.245,4.25,797282
AHK,20161006,0.215,0.215,0.195,0.195,196900
AHL,20161006,0.095,0.098,0.095,0.098,7469
AHQ,20161006,0.015,0.03,0.015,0.024,5442741
AHX,20161006,1.6,1.6,1.6,1.6,167080
AHY,20161006,1.62,1.647,1.597,1.61,2205657
AHZ,20161006,0.325,0.325,0.32,0.325,98356
AIA,20161006,6.7,6.71,6.61,6.63,123792
AIK,20161006,0.165,0.17,0.165,0.17,2048833
AIS,20161006,0.046,0.046,0.046,0.046,4590
AIY,20161006,0.024,0.024,0.024,0.024,13000
AIZ,20161006,1.69,1.695,1.66,1.675,228829
AJA,20161006,7,7.07,6.92,6.99,94940
AJC,20161006,0.006,0.006,0.006,0.006,620000
AJD,20161006,1.57,1.575,1.55,1.55,118612
AJL,20161006,0.535,0.55,0.455,0.48,261218
AJM,20161006,0.13,0.135,0.125,0.135,2224246
AJQ,20161006,0.073,0.076,0.073,0.076,13250
AJX,20161006,0.57,0.58,0.56,0.56,189418
AKG,20161006,0.17,0.17,0.16,0.16,72500
AKK,20161006,0.006,0.006,0.005,0.005,350000
AKM,20161006,0.044,0.044,0.041,0.041,2343353
AKP,20161006,23.55,23.55,22.9,23.48,7459
ALC,20161006,0.066,0.067,0.062,0.066,5470245
ALF,20161006,1.51,1.54,1.51,1.54,261368
ALI,20161006,1.73,1.775,1.73,1.775,36365
ALK,20161006,0.43,0.445,0.425,0.43,1091745
ALL,20161006,16.41,16.51,16.265,16.29,1788799
ALQ,20161006,6,6.12,5.97,6.08,2542222
ALR,20161006,1.11,1.11,1.06,1.09,156641
ALU,20161006,9.18,9.22,9.07,9.12,302075
ALY,20161006,0.025,0.025,0.023,0.025,627137
AMA,20161006,1.06,1.08,1.06,1.075,368143
AMB,20161006,0.18,0.18,0.18,0.18,30000
AMC,20161006,15.5,15.57,15.33,15.56,2764464
AME,20161006,0.13,0.135,0.13,0.135,54885
AMH,20161006,0.98,0.985,0.97,0.97,45415
AMI,20161006,0.14,0.145,0.135,0.135,269858
AML,20161006,0.145,0.15,0.145,0.15,481501
AMO,20161006,0.135,0.135,0.135,0.135,18852
AMP,20161006,5.39,5.43,5.36,5.42,4944402
ANG,20161006,0.145,0.15,0.14,0.14,1649956
ANN,20161006,23.74,24.9,23.74,24.72,1062555
ANO,20161006,0.02,0.02,0.02,0.02,60000
ANQ,20161006,0.004,0.005,0.004,0.004,4800759
ANR,20161006,1.19,1.2,1.16,1.16,27600
ANW,20161006,0.011,0.012,0.011,0.012,1291792
ANZ,20161006,28.21,28.26,28.1,28.25,4870125
AOF,20161006,2.11,2.15,2.1,2.14,83291
AOG,20161006,3.43,3.44,3.385,3.39,816340
AOH,20161006,0.125,0.13,0.125,0.125,1313807
AOK,20161006,0.05,0.058,0.05,0.058,539662
AON,20161006,0.097,0.098,0.097,0.098,130300
AOP,20161006,0.14,0.145,0.13,0.13,458320
AOU,20161006,0.11,0.11,0.105,0.105,56233
AOW,20161006,0.099,0.11,0.096,0.105,852210
APA,20161006,8.23,8.3,8.22,8.24,2431523
APD,20161006,0.437,0.445,0.427,0.44,2098989
APE,20161006,10.4,10.4,9.98,10.26,36680
API,20161006,1.94,2.03,1.94,1.985,2626652
APN,20161006,3.39,3.55,3.39,3.44,197181
APO,20161006,5.48,5.51,5.26,5.31,2359259
APX,20161006,3.26,3.26,3.2,3.22,206606
APY,20161006,0.009,0.009,0.009,0.009,1000000
AQC,20161006,0.022,0.025,0.022,0.025,1026120
AQG,20161006,3,3.06,2.96,3.03,483066
AQI,20161006,0.29,0.295,0.28,0.28,299858
AQQ,20161006,0.029,0.029,0.029,0.029,961776
AQS,20161006,0.06,0.06,0.06,0.06,7650
AQX,20161006,0.036,0.036,0.036,0.036,25000
AQZ,20161006,0.88,0.88,0.88,0.88,8202
ARB,20161006,18.23,18.43,18.03,18.2,191533
ARD,20161006,0.026,0.026,0.024,0.026,1133285
ARE,20161006,0.009,0.01,0.009,0.01,710699
ARF,20161006,2.02,2.05,2.01,2.04,251203
ARG,20161006,7.22,7.25,7.21,7.21,140958
ARM,20161006,0.065,0.065,0.065,0.065,89000
ARU,20161006,0.074,0.076,0.071,0.075,481085
ARX,20161006,0.58,0.58,0.58,0.58,820
ASB,20161006,1.48,1.485,1.415,1.425,495556
ASL,20161006,1.57,1.58,1.54,1.56,410579
ASN,20161006,0.029,0.029,0.029,0.029,80000
AST,20161006,1.6,1.61,1.575,1.58,9673623
ASW,20161006,0.73,0.74,0.73,0.74,15842
ASX,20161006,49.38,49.38,48.565,49.31,355743
ASZ,20161006,1.6,1.6,1.597,1.6,2681661
ATC,20161006,0.115,0.115,0.11,0.115,234059
ATP,20161006,0.046,0.046,0.046,0.046,102752
ATS,20161006,0.235,0.237,0.235,0.237,11938
ATU,20161006,0.72,0.735,0.71,0.73,536335
AUB,20161006,11.5,11.5,10.99,10.99,29541
AUC,20161006,0.043,0.043,0.043,0.043,9528
AUF,20161006,1.29,1.29,1.29,1.29,1000
AUI,20161006,7.3,7.36,7.3,7.36,7000
AUP,20161006,5.49,5.49,5.44,5.44,13026
AUQ,20161006,0.02,0.02,0.02,0.02,986878
AUST,20161006,15.27,15.29,15.27,15.29,100840
AUZ,20161006,0.01,0.01,0.009,0.01,3624274
AVD,20161006,0.019,0.019,0.019,0.019,27836
AVG,20161006,0.58,0.58,0.57,0.575,134925
AVH,20161006,0.105,0.11,0.105,0.11,766697
AVI,20161006,0.025,0.025,0.025,0.025,553209
AVJ,20161006,0.62,0.62,0.615,0.615,55854
AVL,20161006,0.018,0.018,0.017,0.017,626100
AVN,20161006,2.43,2.47,2.38,2.4,670772
AVQ,20161006,0.22,0.22,0.215,0.22,270611
AVX,20161006,0.032,0.032,0.032,0.032,10011
AVZ,20161006,0.012,0.012,0.012,0.012,100000
AWC,20161006,1.435,1.452,1.427,1.45,5799018
AWE,20161006,0.665,0.675,0.645,0.65,1059306
AWQ,20161006,0.97,0.97,0.97,0.97,14348
AWV,20161006,0.155,0.16,0.15,0.15,560547
AWY,20161006,0.002,0.002,0.002,0.002,250000
AXE,20161006,0.062,0.062,0.061,0.061,73290
AXI,20161006,0.051,0.051,0.051,0.051,500000
AXP,20161006,1.43,1.43,1.395,1.4,113402
AXT,20161006,0.05,0.05,0.05,0.05,25000
AYC,20161006,0.03,0.031,0.03,0.031,867966
AYF,20161006,5.9,5.9,5.9,5.9,2195
AYS,20161006,2.15,2.2,2.14,2.14,315554
AZJ,20161006,4.71,4.755,4.685,4.75,2494644
AZM,20161006,0.04,0.041,0.039,0.039,470032
AZS,20161006,0.034,0.034,0.032,0.034,787989
AZV,20161006,0.092,0.092,0.087,0.088,267391
AZY,20161006,0.03,0.032,0.03,0.031,1525637
BAF,20161006,1.19,1.205,1.19,1.19,312508
BAL,20161006,12.45,12.61,12.4,12.43,404966
BAP,20161006,6.28,6.28,6.09,6.09,1720508
BBG,20161006,1.31,1.31,1.285,1.305,41699
BBN,20161006,3.045,3.05,3,3,205730
BBOZ,20161006,21.11,21.22,20.99,21.06,48667
BBUS,20161006,9.78,9.81,9.77,9.8,38097
BBX,20161006,0.046,0.046,0.046,0.046,50000
BCI,20161006,0.22,0.235,0.2,0.2,1120833
BCK,20161006,0.02,0.02,0.019,0.019,280000
BCN,20161006,0.005,0.005,0.005,0.005,13812659
BCT,20161006,0.028,0.028,0.028,0.028,269061
BD1,20161006,0.034,0.037,0.034,0.036,3588894
BDR,20161006,0.39,0.395,0.375,0.38,4504382
BEAR,20161006,16.06,16.06,16.03,16.03,34894
BEL,20161006,0.13,0.13,0.13,0.13,15156
BEN,20161006,11.05,11.19,10.98,11.17,1899099
BFC,20161006,0.36,0.37,0.355,0.355,361139
BFG,20161006,0.725,0.755,0.72,0.74,41572
BGA,20161006,6.59,6.65,6.55,6.61,174286
BGG,20161006,0.026,0.026,0.026,0.026,100000
BGL,20161006,1.06,1.065,1.045,1.06,286291
BGS,20161006,0.405,0.405,0.377,0.395,1990282
