1PG,20150323,2.04,2.15,1.985,2.06,1603718
3DM,20150323,0.11,0.125,0.105,0.125,1844857
3PL,20150323,2.35,2.38,2.3,2.31,68068
88E,20150323,0.009,0.009,0.009,0.009,200000
8IH,20150323,0.505,0.52,0.505,0.52,182600
AAA,20150323,50.17,50.18,50.16,50.16,67864
AAC,20150323,1.58,1.595,1.565,1.585,996034
AAD,20150323,2.16,2.22,2.11,2.21,2495558
AAX,20150323,0.29,0.29,0.275,0.285,71563
AB1,20150323,0.18,0.18,0.175,0.18,110000
ABC,20150323,4.49,4.51,4.43,4.49,2054017
ABP,20150323,2.86,2.95,2.85,2.95,820386
ABU,20150323,0.22,0.225,0.217,0.225,446066
ABW,20150323,0.99,0.995,0.985,0.985,84330
ABX,20150323,0.275,0.285,0.27,0.275,252124
ABY,20150323,0.185,0.185,0.18,0.18,258067
ACB,20150323,0.04,0.04,0.04,0.04,60176
ACG,20150323,0.215,0.225,0.205,0.21,1364023
ACL,20150323,0.058,0.059,0.058,0.059,124098
ACO,20150323,1.85,1.85,1.845,1.85,36841
ACQ,20150323,0.795,0.795,0.795,0.795,21000
ACR,20150323,0.79,0.805,0.785,0.79,583170
ACW,20150323,0.083,0.084,0.081,0.084,140287
ACX,20150323,1.92,1.94,1.9,1.92,67696
ADA,20150323,0.375,0.375,0.375,0.375,12000
ADJ,20150323,0.09,0.091,0.09,0.09,203000
ADO,20150323,0.098,0.1,0.095,0.095,1633294
ADV,20150323,0.006,0.006,0.005,0.005,3550153
ADY,20150323,0.029,0.029,0.028,0.028,392502
AEE,20150323,0.03,0.033,0.03,0.032,742537
AEF,20150323,42,42,42,42,349
AEI,20150323,0.48,0.48,0.47,0.47,73588
AEK,20150323,0.077,0.077,0.071,0.077,503371
AFI,20150323,6.25,6.28,6.24,6.28,408892
AFJ,20150323,1.155,1.155,1.125,1.13,1501289
AFR,20150323,0.07,0.07,0.065,0.068,73552
AGE,20150323,0.048,0.048,0.044,0.044,517000
AGF,20150323,1.31,1.345,1.305,1.345,961057
AGI,20150323,2.85,2.85,2.75,2.8,703305
AGJ,20150323,0.1,0.1,0.094,0.094,109875
AGL,20150323,14.58,14.79,14.52,14.73,1906970
AGO,20150323,0.14,0.145,0.137,0.14,5232708
AGR,20150323,0.043,0.055,0.043,0.054,1526000
AGS,20150323,0.082,0.082,0.078,0.078,265915
AGX,20150323,0.018,0.018,0.017,0.017,60000
AGY,20150323,0.001,0.001,0.001,0.001,36074
AHA,20150323,0.013,0.015,0.013,0.015,856180
AHD,20150323,11.38,11.51,11.38,11.41,59917
AHE,20150323,4.23,4.23,4.19,4.2,939327
AHF,20150323,0.25,0.25,0.235,0.24,80000
AHK,20150323,0.05,0.05,0.05,0.05,5000
AHY,20150323,1.81,1.815,1.78,1.785,985112
AHZ,20150323,0.08,0.08,0.078,0.08,4209902
AIA,20150323,4.36,4.42,4.35,4.42,51501
AIK,20150323,0.1,0.105,0.095,0.105,1090000
AIO,20150323,6.64,6.64,6.53,6.54,3490063
AIQ,20150323,0.155,0.155,0.155,0.155,400000
AIR,20150323,0.072,0.072,0.072,0.072,16000
AIV,20150323,0.033,0.033,0.03,0.033,324865
AIZ,20150323,2.75,2.78,2.75,2.77,4250
AJA,20150323,4.94,4.97,4.93,4.93,72156
AJC,20150323,0.002,0.002,0.002,0.002,710
AJD,20150323,1.29,1.3,1.29,1.295,87560
AJL,20150323,0.25,0.265,0.25,0.265,10000
AJM,20150323,0.02,0.02,0.02,0.02,70000
AJQ,20150323,0.052,0.052,0.052,0.052,68000
AJR,20150323,0.001,0.001,0.001,0.001,5000000
AJX,20150323,0.74,0.835,0.74,0.76,6238911
AKG,20150323,0.73,0.73,0.73,0.73,4187
AKK,20150323,0.024,0.027,0.023,0.024,4089234
AKM,20150323,0.028,0.028,0.028,0.028,35714
AKP,20150323,10,10,9.92,9.92,3859
ALA,20150323,0.17,0.18,0.17,0.175,265387
ALF,20150323,1.375,1.39,1.355,1.39,221210
ALK,20150323,0.34,0.345,0.32,0.34,681005
ALL,20150323,7.82,7.87,7.65,7.82,1423921
ALQ,20150323,5.17,5.21,4.96,4.99,1681237
ALR,20150323,1.22,1.22,1.2,1.2,40275
ALT,20150323,0.025,0.025,0.024,0.024,549570
ALU,20150323,4.4,4.44,4.36,4.39,348948
ALY,20150323,0.019,0.019,0.019,0.019,100000
AMA,20150323,0.525,0.525,0.515,0.52,364419
AMC,20150323,14.7,14.7,14.47,14.55,2214918
AMH,20150323,0.915,0.925,0.915,0.92,225388
AMI,20150323,0.265,0.265,0.265,0.265,75003
AMM,20150323,2.85,2.85,2.8,2.81,393463
AMP,20150323,6.79,6.82,6.65,6.68,5653576
ANG,20150323,0.77,0.77,0.76,0.76,47797
ANI,20150323,2.29,2.34,2.29,2.34,347936
ANN,20150323,27.48,27.54,27.005,27.24,524394
ANP,20150323,0.095,0.095,0.094,0.095,144526
ANR,20150323,0.5,0.5,0.5,0.5,102200
ANW,20150323,0.004,0.004,0.004,0.004,2000000
ANZ,20150323,36.89,37.05,36.76,36.8,3614944
AOC,20150323,0.05,0.05,0.05,0.05,49481
AOD,20150323,0.92,0.92,0.92,0.92,17320
AOG,20150323,2.58,2.62,2.58,2.6,431901
AOH,20150323,0.098,0.1,0.098,0.1,495550
AOK,20150323,0.115,0.115,0.115,0.115,45664
AON,20150323,0.01,0.01,0.01,0.01,5962505
AOP,20150323,0.017,0.017,0.017,0.017,2333
AOW,20150323,0.15,0.15,0.15,0.15,87400
APA,20150323,9,9,8.775,8.85,2606644
APD,20150323,0.415,0.415,0.4,0.4,173257
APE,20150323,7.85,7.99,7.85,7.99,59432
APG,20150323,0.009,0.009,0.009,0.009,214580
API,20150323,1.575,1.58,1.45,1.55,2709449
APN,20150323,1.01,1.015,0.995,1.005,4315928
APO,20150323,3.16,3.28,3.16,3.26,81057
APW,20150323,0.14,0.14,0.14,0.14,592192
APX,20150323,0.65,0.66,0.65,0.66,20192
APZ,20150323,1.25,1.25,1.25,1.25,165878
AQC,20150323,0.005,0.005,0.005,0.005,800000
AQD,20150323,0.019,0.019,0.019,0.019,510000
AQF,20150323,2.06,2.06,2.06,2.06,31049
AQG,20150323,2.66,2.67,2.6,2.62,125303
AQJ,20150323,0.003,0.004,0.003,0.004,177000
AQP,20150323,0.185,0.185,0.18,0.18,45823
AQR,20150323,0.081,0.081,0.081,0.081,11000
ARA,20150323,0.375,0.375,0.37,0.37,56342
ARF,20150323,1.68,1.715,1.665,1.67,3628861
ARG,20150323,7.97,7.99,7.94,7.97,161606
ARI,20150323,0.175,0.175,0.17,0.175,10123488
ARO,20150323,0.011,0.011,0.009,0.01,250500
ARP,20150323,12.53,12.74,12.36,12.44,172510
ARU,20150323,0.055,0.058,0.055,0.058,347979
ARW,20150323,0.11,0.11,0.105,0.105,49399
ARX,20150323,0.002,0.002,0.002,0.002,300000
ASB,20150323,1.735,1.735,1.72,1.725,1112865
ASH,20150323,1.34,1.34,1.34,1.34,385
