1AL,20151208,1.01,1.02,1,1.02,39000
1PG,20151208,2.65,2.65,2.23,2.52,2273704
1ST,20151208,0.105,0.105,0.095,0.095,49000
3DM,20151208,0.073,0.073,0.07,0.071,540670
3PL,20151208,2.07,2.07,2,2,1681624
88E,20151208,0.012,0.012,0.011,0.011,22902656
8CO,20151208,0.215,0.22,0.215,0.22,65000
8EC,20151208,1,1,0.99,0.99,14412
A2M,20151208,1.055,1.055,1.005,1.015,5574793
AAA,20151208,50.12,50.12,50.1,50.12,41357
AAC,20151208,1.475,1.495,1.465,1.47,1600616
AAD,20151208,2.27,2.31,2.21,2.22,2745342
AAK,20151208,0.004,0.004,0.004,0.004,60000
AAP,20151208,0.018,0.018,0.018,0.018,10000
AAX,20151208,0.255,0.255,0.24,0.24,325258
AB1,20151208,0.16,0.16,0.15,0.15,2381427
ABA,20151208,5.31,5.34,5.29,5.34,5460
ABC,20151208,4.29,4.35,4.28,4.29,1441220
ABP,20151208,2.97,3.02,2.97,3,1066769
ABU,20151208,0.075,0.075,0.072,0.072,180000
ABW,20151208,0.96,0.96,0.96,0.96,27102
ABX,20151208,0.205,0.205,0.2,0.2,44400
ABY,20151208,0.185,0.2,0.18,0.18,51581
ACG,20151208,0.175,0.175,0.17,0.175,168302
ACL,20151208,0.094,0.094,0.092,0.092,713388
ACQ,20151208,0.815,0.815,0.81,0.81,30000
ACR,20151208,0.685,0.7,0.68,0.69,92995
ACU,20151208,0.11,0.11,0.096,0.11,3276241
ACW,20151208,0.045,0.045,0.044,0.045,162620
ACX,20151208,4.82,4.84,4.4,4.68,354003
ADA,20151208,2,2.05,1.97,1.99,53312
ADH,20151208,2.55,2.61,2.55,2.6,203154
ADJ,20151208,0.091,0.092,0.088,0.092,787134
ADO,20151208,0.076,0.076,0.075,0.075,770728
ADR,20151208,0.635,0.64,0.62,0.635,103471
ADV,20151208,0.012,0.012,0.011,0.011,3320439
ADY,20151208,0.016,0.016,0.016,0.016,25600
AEB,20151208,0.042,0.042,0.04,0.04,302200
AEE,20151208,0.014,0.015,0.014,0.015,264285
AEF,20151208,61,61,60,60.49,526
AEI,20151208,0.45,0.46,0.45,0.46,13800
AEV,20151208,0.115,0.125,0.115,0.12,116033
AFA,20151208,0.2,0.27,0.2,0.27,26200
AFG,20151208,1.08,1.1,1.08,1.1,46072
AFI,20151208,5.76,5.8,5.73,5.8,326911
AFR,20151208,0.052,0.052,0.052,0.052,426813
AGE,20151208,0.023,0.023,0.022,0.022,163961
AGF,20151208,1.282,1.285,1.225,1.285,211220
AGG,20151208,1.8,1.8,1.8,1.8,1250
AGI,20151208,2.39,2.4,2.37,2.37,1589624
AGL,20151208,16.75,16.95,16.71,16.86,1384321
AGO,20151208,0.019,0.019,0.017,0.017,9988749
AGR,20151208,0.145,0.15,0.145,0.145,1170000
AGS,20151208,0.029,0.029,0.029,0.029,169705
AGX,20151208,0.013,0.013,0.013,0.013,43000
AHD,20151208,15.41,15.46,15.25,15.26,26328
AHF,20151208,0.125,0.135,0.125,0.13,270962
AHG,20151208,4.33,4.35,4.31,4.34,2150663
AHL,20151208,0.64,0.64,0.61,0.625,347366
AHQ,20151208,0.003,0.003,0.003,0.003,2680000
AHY,20151208,1.635,1.66,1.63,1.635,2366048
AHZ,20151208,0.825,0.825,0.805,0.81,286235
AIA,20151208,4.78,4.86,4.7,4.8,30527
AIB,20151208,0.85,0.85,0.85,0.85,1150
AIK,20151208,0.12,0.12,0.12,0.12,35000
AIO,20151208,8.78,8.82,8.72,8.72,2911295
AIZ,20151208,2.58,2.65,2.55,2.65,25479
AJA,20151208,5.13,5.16,5.13,5.16,16824
AJD,20151208,1.275,1.275,1.275,1.275,11525
AJL,20151208,0.36,0.365,0.36,0.365,12194
AJM,20151208,0.046,0.046,0.043,0.043,1383188
AJQ,20151208,0.135,0.135,0.135,0.135,59343
AJX,20151208,0.845,0.85,0.795,0.795,768600
AKG,20151208,0.3,0.3,0.3,0.3,17487
AKP,20151208,9,9,8.7,8.7,2233
ALA,20151208,0.22,0.22,0.17,0.22,755302
ALF,20151208,1.37,1.375,1.36,1.375,427639
ALI,20151208,1.755,1.785,1.74,1.74,126467
ALK,20151208,0.22,0.22,0.22,0.22,45277
ALL,20151208,9.75,9.87,9.72,9.85,2368349
ALQ,20151208,3.76,3.8,3.57,3.57,4159398
ALR,20151208,1.04,1.04,1.03,1.03,39000
